X,Y,Z,Cu,HoleId,ClusterId
2894.6,5101.5,2567.55,0.9,68,0
2894.6,5101.5,2579.3,1.04,68,0
2894.6,5101.5,2576.3,0.95,68,0
2894.6,5101.5,2558.3,1.13,68,0
2894.6,5101.5,2603.3,0.78,68,0
2894.6,5101.5,2621.3,0.69,68,0
2894.6,5101.5,2617.3,0.68,68,0
2894.6,5101.5,2561.3,1.13,68,0
2850.82,5210.7,2499.7,0.66,54,0
2854.5,5265.3,2484.5,0.74,57,0
2854.68,5210.7,2495.11,0.61,54,0
2854.5,5265.3,2493.5,0.78,57,0
2839.57,5210.7,2513.11,0.72,54,0
2843.11,5210.7,2508.9,0.72,54,0
2846.97,5210.7,2504.3,0.7,54,0
2854.5,5265.3,2511.5,1.07,57,0
2854.5,5265.3,2508.5,1.07,57,0
2872.03,5210.7,2474.42,0.71,54,0
2868.18,5210.7,2479.02,0.68,54,0
2864.32,5210.7,2483.62,0.68,54,0
2825.75,5210.7,2529.58,0.78,54,0
2823.83,5210.7,2531.88,0.78,54,0
2838.13,5210.7,2514.83,0.68,54,0
2831.54,5210.7,2522.69,0.74,54,0
2820.1,5210.7,2536.32,0.76,54,0
2952.49,5108.5,2459.47,1.08,75,0
2950.09,5108.5,2452.9,0.91,75,0
2955.23,5108.5,2466.99,1.23,75,0
2946.3,5158.6,2412.3,0.75,58,0
2943.25,5108.5,2434.1,0.76,75,0
2944.28,5108.5,2436.92,0.76,75,0
2947.02,5108.5,2444.44,0.79,75,0
2946.3,5158.6,2406.3,0.71,58,0
2946.3,5158.6,2409.3,0.71,58,0
2949.07,5108.5,2450.08,0.82,75,0
2951.12,5108.5,2455.72,0.91,75,0
2962.41,5108.5,2486.73,1.41,75,0
2960.36,5108.5,2481.09,1.47,75,0
2968.8,5108.5,2504.3,1.38,75,0
2969.93,5108.5,2507.4,1.29,75,0
2961.38,5108.5,2483.91,1.47,75,0
2957.28,5108.5,2472.63,1.45,75,0
2965.49,5108.5,2495.18,1.36,75,0
2967.4,5108.5,2500.44,1.38,75,0
2969.25,5108.5,2505.52,1.29,75,0
2941.2,5108.5,2428.46,0.77,75,0
2942.23,5108.5,2431.28,0.73,75,0
2946.3,5158.6,2397.3,0.62,58,0
2940.01,5108.5,2425.18,0.77,75,0
2946.3,5158.6,2391.3,0.69,58,0
2946.3,5158.6,2400.3,0.66,58,0
2894.6,5101.5,2456.3,1.07,68,0
2894.6,5101.5,2453.3,1.07,68,0
2946.3,5158.6,2394.3,0.69,58,0
2939.15,5108.5,2422.83,0.83,75,0
2940.52,5108.5,2426.58,0.77,75,0
3033.99,5106,2418.09,0.41,8,0
3038.01,5106,2422.55,0.42,8,0
3048.78,5106,2434.51,0.73,8,0
3040.02,5106,2424.78,0.42,8,0
3031.99,5106,2415.86,0.41,8,0
3036,5106,2420.32,0.35,8,0
3041.35,5106,2426.26,0.42,8,0
3050.24,5106,2436.13,0.73,8,0
2966.48,5313.9,2328.13,0.87,25,0
2964.05,5313.9,2323.93,0.87,25,0
2959.55,5313.9,2316.13,0.9,25,0
2911.74,5294.64,2349.28,0.64,63,0
2961.05,5313.9,2318.73,0.9,25,0
2913.13,5294.57,2347.61,0.64,63,0
2910.13,5294.73,2351.2,0.71,63,0
2962.55,5313.9,2321.33,0.93,25,0
2965.55,5313.9,2326.53,0.87,25,0
2854.5,5265.3,2436.5,0.47,57,0
2854.5,5265.3,2433.5,0.47,57,0
2854.5,5265.3,2439.5,0.61,57,0
2854.5,5265.3,2442.5,0.61,57,0
2894.6,5101.5,2450.3,0.87,68,0
2946.3,5158.6,2367.3,0.9,58,0
3023.96,5106,2406.94,0.66,8,0
2894.6,5101.5,2441.3,0.8,68,0
2946.3,5158.6,2388.3,0.8,58,0
2894.6,5101.5,2439.3,0.8,68,0
2894.6,5101.5,2444.8,0.76,68,0
2946.3,5158.6,2379.3,1,58,0
2937.95,5108.5,2419.54,0.75,75,0
3021.95,5106,2404.71,0.66,8,0
2894.6,5101.5,2443.3,0.8,68,0
2894.6,5101.5,2447.3,0.76,68,0
2936.97,5108.5,2416.84,0.75,75,0
2946.3,5158.6,2376.3,1,58,0
2946.3,5158.6,2364.3,0.89,58,0
2946.3,5158.6,2373.3,0.92,58,0
2946.3,5158.6,2382.3,0.83,58,0
2946.3,5158.6,2385.3,0.8,58,0
2946.3,5158.6,2370.3,0.92,58,0
2938.47,5108.5,2420.95,0.83,75,0
3019.94,5106,2402.48,0.71,8,0
2958.05,5313.9,2313.54,0.83,25,0
2956.55,5313.9,2310.94,0.83,25,0
3097.8,5206,2337.3,0.57,27,0
3065.4,5207,2331.31,0.88,32,0
3150.8,5252.5,2370,0.92,70,0
3097.8,5206,2340.3,0.57,27,0
3066.81,5207,2328.66,0.87,32,0
3150.8,5252.5,2367,0.92,70,0
2894.6,5101.5,2642.3,0.72,68,0
2803.92,5209.5,2621.18,0.77,35,0
2894.6,5101.5,2630.3,0.71,68,0
2806.07,5209.5,2616.59,0.87,35,0
2811.35,5209.5,2605.26,1.06,35,0
2799.94,5209.5,2629.73,0.8,35,0
2810.4,5209.5,2607.3,0.98,35,0
2816.42,5209.5,2594.38,1.27,35,0
2796.14,5209.5,2637.88,0.59,35,0
2801.3,5209.5,2626.8,0.68,35,0
2781.66,5210.7,2582.13,0.76,54,0
2797.41,5209.5,2635.16,0.64,35,0
2894.6,5101.5,2636.3,0.76,68,0
2894.6,5101.5,2639.3,0.72,68,0
2806.7,5209.5,2615.23,0.82,35,0
2807.55,5209.5,2613.41,0.82,35,0
2812.62,5209.5,2602.54,1.06,35,0
2794.89,5209.5,2640.56,0.59,35,0
2798.67,5209.5,2632.45,0.8,35,0
2802.75,5209.5,2623.7,0.68,35,0
2805.01,5209.5,2618.85,0.87,35,0
2783.55,5210.7,2579.87,0.76,54,0
2808.82,5209.5,2610.69,0.82,35,0
2809.77,5209.5,2608.66,0.98,35,0
2894.6,5101.5,2633.3,0.76,68,0
2774.97,5210.7,2590.1,0.85,54,0
2780.66,5210.7,2583.32,0.76,54,0
2773.04,5210.7,2592.4,0.89,54,0
2780.02,5210.7,2584.08,0.85,54,0
2776.9,5210.7,2587.8,0.85,54,0
2778.67,5210.7,2585.69,0.85,54,0
2771.44,5210.7,2594.31,0.89,54,0
2812.45,5313.7,2570.6,0.56,78,0
2810.56,5313.7,2572.93,0.56,78,0
2808.67,5313.7,2575.26,0.65,78,0
2941.8,5057.9,2596,0.7,22,0
2941.8,5057.9,2572,0.75,22,0
3041.5,5055.3,2613.3,1.25,28,0
2941.8,5057.9,2593,0.79,22,0
2941.8,5057.9,2599,0.7,22,0
2941.8,5057.9,2569,0.71,22,0
2941.8,5057.9,2587,0.7,22,0
2941.8,5057.9,2590,0.7,22,0
2941.8,5057.9,2602,0.66,22,0
2941.8,5057.9,2575,0.75,22,0
2941.8,5057.9,2605,0.66,22,0
3041.5,5055.3,2610.3,1.25,28,0
2953.95,5313.9,2306.43,0.91,25,0
2953.2,5313.9,2305.14,0.91,25,0
2955.05,5313.9,2308.34,0.89,25,0
2759.93,5302.6,2530.45,0.91,63,0
2789.79,5313.7,2598.57,0.67,78,0
2764.05,5210.7,2603.12,0.92,54,0
2763.78,5302.4,2525.85,1.13,63,0
2787.9,5313.7,2600.91,0.67,78,0
2765.7,5302.3,2523.56,1.13,63,0
2761.85,5302.5,2528.15,1.13,63,0
2746.45,5303.31,2546.54,0.84,63,0
2758,5302.7,2532.75,0.91,63,0
2786.02,5313.7,2603.24,0.67,78,0
2806.78,5313.7,2577.59,0.65,78,0
2946.3,5158.6,2361.3,0.89,58,0
3015.93,5106,2398.02,0.85,8,0
3017.94,5106,2400.25,0.71,8,0
2951.39,5407.9,2321.7,1.12,0,0
2949.46,5407.9,2319.4,1.12,0,0
3150.8,5252.5,2364,0.95,70,0
3150.8,5252.5,2361,0.95,70,0
3150.8,5252.5,2355,0.88,70,0
3150.8,5252.5,2358,0.88,70,0
3150.8,5252.5,2352,0.88,70,0
2952.05,5313.9,2303.14,0.91,25,0
3058.48,5513.6,2320,0.81,56,0
3050.89,5513.6,2329.04,0.8,56,0
3063.75,5513.6,2313.72,0.76,56,0
3039.27,5501.21,2315.33,0.73,21,0
3041.82,5504.86,2323.04,0.69,21,0
3052.82,5513.6,2326.74,0.8,56,0
3060.37,5513.6,2317.75,0.82,56,0
3040.13,5502.44,2317.93,0.73,21,0
3040.99,5503.67,2320.53,0.79,21,0
3042.65,5506.04,2325.55,0.69,21,0
3054.75,5513.6,2324.44,0.8,56,0
3056.68,5513.6,2322.15,0.81,56,0
3059.6,5513.6,2318.67,0.82,56,0
3061.82,5513.6,2316.02,0.82,56,0
2945.61,5407.9,2314.8,1.33,0,0
2943.68,5407.9,2312.5,1.33,0,0
3036.68,5497.52,2307.54,0.64,21,0
2941.75,5407.9,2310.21,1.27,0,0
3097.8,5206,2319.3,0.63,27,0
3071.03,5207,2320.72,0.84,32,0
3097.8,5206,2325.3,0.52,27,0
3097.8,5206,2331.3,0.59,27,0
3073.85,5207,2315.42,0.79,32,0
3068.21,5207,2326.01,0.87,32,0
3097.8,5206,2328.3,0.59,27,0
3097.8,5206,2334.3,0.58,27,0
3097.8,5206,2322.3,0.52,27,0
3072.44,5207,2318.07,0.84,32,0
3075.26,5207,2312.77,0.75,32,0
3069.62,5207,2323.37,0.87,32,0
3065.68,5513.6,2311.42,0.81,56,0
3035.82,5496.29,2304.94,0.74,21,0
3069.53,5513.6,2306.83,0.69,56,0
3034.96,5495.07,2302.34,0.74,21,0
3067.6,5513.6,2309.12,0.81,56,0
2939.82,5407.9,2307.91,1.27,0,0
3032.38,5491.38,2294.55,0.75,21,0
3073.39,5513.6,2302.23,0.61,56,0
3034.1,5493.84,2299.75,0.75,21,0
3075.32,5513.6,2299.93,0.67,56,0
3033.24,5492.61,2297.15,0.75,21,0
3071.46,5513.6,2304.53,0.69,56,0
3143.3,5055.9,2570.5,0.86,47,0
3143.3,5055.9,2579.5,0.81,47,0
3143.3,5055.9,2558.5,0.88,47,0
3143.3,5055.9,2576.5,0.77,47,0
3143.3,5055.9,2561.5,0.88,47,0
3143.3,5055.9,2564.5,0.74,47,0
3143.3,5055.9,2567.5,0.86,47,0
3143.3,5055.9,2573.5,0.77,47,0
3143.3,5055.9,2582.5,0.66,47,0
3143.3,5055.9,2585.5,0.66,47,0
2941.8,5057.9,2530,0.71,22,0
2941.8,5057.9,2557,0.63,22,0
2845.2,5061.9,2593.2,0.64,9,0
2941.8,5057.9,2536,0.78,22,0
2941.8,5057.9,2554,0.69,22,0
2845.2,5061.9,2608.2,0.46,9,0
2845.2,5061.9,2602.2,0.66,9,0
2941.8,5057.9,2533,0.77,22,0
2941.8,5057.9,2548,0.72,22,0
2845.2,5061.9,2605.2,0.58,9,0
2845.2,5061.9,2596.2,0.64,9,0
2845.2,5061.9,2599.2,0.66,9,0
2845.2,5061.9,2611.2,0.46,9,0
2941.8,5057.9,2560,0.63,22,0
2941.8,5057.9,2545,0.83,22,0
2941.8,5057.9,2551,0.69,22,0
2941.8,5057.9,2539,0.78,22,0
2941.8,5057.9,2566,0.71,22,0
2941.8,5057.9,2563,0.68,22,0
2941.8,5057.9,2542,0.83,22,0
2845.2,5061.9,2572.2,0.69,9,0
2845.2,5061.9,2569.2,0.69,9,0
2941.8,5057.9,2527,0.71,22,0
2941.8,5057.9,2494,0.94,22,0
2941.8,5057.9,2491,0.94,22,0
2941.8,5057.9,2500,0.82,22,0
2941.8,5057.9,2497,0.82,22,0
2845.2,5061.9,2536.2,0.98,9,0
2941.8,5057.9,2482,0.8,22,0
2845.2,5061.9,2545.2,0.81,9,0
2845.2,5061.9,2542.2,0.89,9,0
2941.8,5057.9,2476,0.94,22,0
2845.2,5061.9,2551.2,0.83,9,0
2845.2,5061.9,2548.2,0.83,9,0
2845.2,5061.9,2539.2,0.89,9,0
2941.8,5057.9,2488,0.73,22,0
2941.8,5057.9,2485,0.8,22,0
2941.8,5057.9,2479,0.94,22,0
2941.8,5057.9,2473,1.32,22,0
3007.4,5106,2388.55,0.78,8,0
3013.92,5106,2395.79,0.88,8,0
2992.01,5106,2371.46,0.85,8,0
2999.87,5106,2380.19,1.14,8,0
2946.3,5158.6,2355.3,0.91,58,0
2996.19,5106,2376.1,1.07,8,0
3003.88,5106,2384.65,0.95,8,0
2946.3,5158.6,2352.3,0.81,58,0
3008.07,5106,2389.29,0.78,8,0
3010.24,5106,2391.71,0.76,8,0
2997.86,5106,2377.96,1.14,8,0
2994.35,5106,2374.06,1.07,8,0
3005.89,5106,2386.88,0.78,8,0
3001.88,5106,2382.42,0.95,8,0
2946.3,5158.6,2346.3,0.95,58,0
2946.3,5158.6,2358.3,0.91,58,0
2946.3,5158.6,2349.3,0.95,58,0
2946.3,5158.6,2343.3,0.78,58,0
3008.9,5106,2390.22,0.76,8,0
3011.91,5106,2393.57,0.88,8,0
2937.89,5407.9,2305.61,1.61,0,0
3097.8,5206,2304.3,0.54,27,0
2946.3,5158.6,2340.3,0.78,58,0
2960.47,5209.5,2285.47,0.68,35,0
3097.8,5206,2292.3,0.57,27,0
2946.59,5209.5,2315.24,0.59,35,0
2954.62,5209.5,2298.02,0.64,35,0
3095.4,5155.2,2335.5,0.81,3,0
3076.66,5207,2310.12,0.75,32,0
2946.3,5158.6,2334.3,0.79,58,0
2946.3,5158.6,2332.05,0.79,58,0
2950.39,5209.5,2307.08,0.62,35,0
2953.2,5209.5,2301.05,0.64,35,0
2959.01,5209.5,2288.59,0.67,35,0
2953.84,5209.5,2299.69,0.64,35,0
3095.4,5155.2,2338.5,0.73,3,0
3095.4,5155.2,2329.5,0.87,3,0
3097.8,5206,2307.3,0.52,27,0
3097.8,5206,2310.3,0.52,27,0
3078.07,5207,2307.47,0.86,32,0
2946.3,5158.6,2337.3,0.79,58,0
2945.32,5209.5,2317.96,0.73,35,0
2949.12,5209.5,2309.8,0.62,35,0
2947.86,5209.5,2312.52,0.59,35,0
2961.7,5209.5,2282.84,0.71,35,0
2952.38,5209.5,2302.82,0.63,35,0
2951.53,5209.5,2304.63,0.63,35,0
2956.94,5209.5,2293.03,0.67,35,0
2957.81,5209.5,2291.18,0.67,35,0
2955.89,5209.5,2295.3,0.63,35,0
3095.4,5155.2,2332.5,0.87,3,0
3095.4,5155.2,2341.5,0.73,3,0
3097.8,5206,2295.3,0.57,27,0
3082.34,5207,2299.44,0.72,32,0
3080.89,5207,2302.17,0.7,32,0
3079.48,5207,2304.82,0.86,32,0
2947.55,5313.9,2295.35,0.64,25,0
2949.05,5313.9,2297.95,0.91,25,0
2941.94,5313.9,2285.63,0.6,25,0
2950.55,5313.9,2300.55,0.91,25,0
2943.05,5313.9,2287.55,0.6,25,0
2946.05,5313.9,2292.75,0.63,25,0
2944.55,5313.9,2290.15,0.63,25,0
2935.97,5407.9,2303.31,1.77,0,0
3097.8,5206,2283.3,0.64,27,0
3097.8,5206,2289.3,0.6,27,0
3097.8,5206,2286.3,0.64,27,0
2970.36,5209.5,2264.26,0.69,35,0
2967.72,5209.5,2269.92,0.7,35,0
2965.18,5209.5,2275.36,0.66,35,0
2963.56,5209.5,2278.85,0.66,35,0
2974.27,5209.5,2255.87,0.69,35,0
2975.15,5209.5,2253.99,0.69,35,0
3097.8,5206,2277.3,0.71,27,0
2962.75,5209.5,2280.57,0.71,35,0
2971.86,5209.5,2261.04,0.69,35,0
2973.21,5209.5,2258.14,0.69,35,0
2964.19,5209.5,2277.49,0.66,35,0
2968.97,5209.5,2267.25,0.7,35,0
3097.8,5206,2274.3,0.78,27,0
3097.8,5206,2280.3,0.71,27,0
2894.6,5101.5,2437.8,0.71,68,0
2930.05,5407.9,2296.26,2.07,0,0
2932.11,5407.9,2298.72,2.07,0,0
2934.04,5407.9,2301.01,1.77,0,0
2955.71,5106,2331.14,1.38,8,0
2924.96,5407.9,2290.19,2.52,0,0
2923.11,5407.9,2287.99,1.55,0,0
2928.44,5407.9,2294.35,2.52,0,0
2925.92,5407.9,2291.34,2.52,0,0
2926.97,5407.9,2292.59,2.52,0,0
2847.6,5461.4,2418.4,0.73,33,0
2921.31,5407.9,2285.85,1.55,0,0
3030.35,5488.48,2288.42,0.54,21,0
3030.79,5489.11,2289.74,0.65,21,0
3029.8,5487.69,2286.75,0.54,21,0
3030.48,5488.67,2288.81,0.54,21,0
3031.52,5490.15,2291.95,0.65,21,0
2953.7,5106,2328.91,1.23,8,0
3029.06,5486.64,2284.52,0.54,21,0
2914.75,5407.9,2278.03,1.42,0,0
2847.6,5461.4,2409.4,0.67,33,0
2919.77,5407.9,2284.01,1.58,0,0
2847.6,5461.4,2403.4,0.67,33,0
2916.68,5407.9,2280.33,1.42,0,0
2918.35,5407.9,2282.32,1.58,0,0
2847.6,5461.4,2394.4,0.74,33,0
2847.6,5461.4,2391.4,0.74,33,0
2847.6,5461.4,2388.4,0.63,33,0
2847.6,5461.4,2406.4,0.67,33,0
2847.6,5461.4,2379.4,0.69,33,0
2847.6,5461.4,2385.4,0.6,33,0
2847.6,5461.4,2370.4,0.93,33,0
2847.6,5461.4,2382.4,0.6,33,0
2847.6,5461.4,2373.4,0.93,33,0
2847.6,5461.4,2376.4,0.69,33,0
2847.6,5461.4,2367.4,0.93,33,0
2847.6,5461.4,2361.4,0.75,33,0
2847.6,5461.4,2364.4,0.75,33,0
2750.3,5363.2,2441.9,0.58,53,0
2750.3,5363.2,2549.9,0.78,53,0
2750.3,5363.2,2459.9,0.54,53,0
2750.3,5363.2,2522.9,0.64,53,0
2750.3,5363.2,2453.9,0.64,53,0
2750.3,5363.2,2447.9,0.63,53,0
2750.3,5363.2,2456.9,0.54,53,0
2750.3,5363.2,2516.9,0.69,53,0
2750.3,5363.2,2528.9,0.73,53,0
2744.52,5303.41,2548.83,0.84,63,0
2750.3,5363.2,2450.9,0.63,53,0
2750.3,5363.2,2444.9,0.58,53,0
2750.3,5363.2,2435.9,0.45,53,0
2750.3,5363.2,2438.9,0.45,53,0
2750.3,5363.2,2513.9,0.67,53,0
2750.3,5363.2,2525.9,0.64,53,0
2750.3,5363.2,2519.9,0.69,53,0
2750.3,5363.2,2546.9,0.78,53,0
2750.3,5363.2,2543.9,0.66,53,0
2847.6,5461.4,2358.4,0.7,33,0
2847.6,5461.4,2355.4,0.78,33,0
2733.4,5272.2,2482.4,0.71,2,0
2750.3,5363.2,2432.9,0.45,53,0
2733.4,5272.2,2503.4,0.95,2,0
2733.4,5272.2,2518.4,1.02,2,0
2733.4,5272.2,2485.4,0.62,2,0
2750.3,5363.2,2555.9,0.73,53,0
2733.4,5272.2,2488.4,0.62,2,0
2733.4,5272.2,2512.4,0.91,2,0
2733.4,5272.2,2479.4,0.74,2,0
2750.3,5363.2,2552.9,0.73,53,0
2750.3,5363.2,2558.9,0.64,53,0
2733.4,5272.2,2473.4,0.73,2,0
2733.4,5272.2,2509.4,0.9,2,0
2733.4,5272.2,2500.4,0.95,2,0
2733.4,5272.2,2476.4,0.74,2,0
2733.4,5272.2,2506.4,0.9,2,0
2733.4,5272.2,2515.4,1.02,2,0
2894.6,5101.5,2435.3,0.71,68,0
2845.2,5061.9,2527.2,1.1,9,0
2941.8,5057.9,2449,1.51,22,0
2845.2,5061.9,2530.2,0.4,9,0
2894.6,5101.5,2414.3,0.9,68,0
2941.8,5057.9,2458,1.38,22,0
2845.2,5061.9,2524.2,1.1,9,0
2894.6,5101.5,2420.3,0.73,68,0
2941.8,5057.9,2434,1.2,22,0
2941.8,5057.9,2464,1.52,22,0
2941.8,5057.9,2455,1.22,22,0
2941.8,5057.9,2467,1.61,22,0
2941.8,5057.9,2470,1.61,22,0
2894.6,5101.5,2417.3,0.9,68,0
2845.2,5061.9,2521.2,1.25,9,0
2845.2,5061.9,2518.2,1.25,9,0
2845.2,5061.9,2533.2,0.98,9,0
2894.6,5101.5,2432.3,0.78,68,0
2894.6,5101.5,2429.3,0.78,68,0
2941.8,5057.9,2437,1.43,22,0
2941.8,5057.9,2461,1.52,22,0
2941.8,5057.9,2440,1.43,22,0
2941.8,5057.9,2443,1.09,22,0
2941.8,5057.9,2446,1.51,22,0
2941.8,5057.9,2452,1.22,22,0
2983.3,5003,2457.7,0.78,77,0
2966.52,5003,2437.7,0.83,77,0
2969.8,5003,2441.61,0.89,77,0
2941.8,5057.9,2398,1.33,22,0
2941.8,5057.9,2404,1.28,22,0
2941.8,5057.9,2392,1.47,22,0
2941.8,5057.9,2419,1.44,22,0
2952.12,5003,2420.55,1.46,77,0
2957.58,5003,2427.06,1.16,77,0
2932.2,5011.1,2607.9,0.78,8,0
3007.08,5003,2486.04,0.65,77,0
2941.8,5057.9,2407,1.31,22,0
2941.8,5057.9,2410,1.31,22,0
2941.8,5057.9,2422,1.44,22,0
2941.8,5057.9,2416,1.44,22,0
2954.5,5003,2423.38,1.37,77,0
2975.58,5003,2448.51,0.83,77,0
2955.78,5003,2424.91,1.37,77,0
2965.23,5003,2436.17,0.89,77,0
2977.51,5003,2450.8,0.83,77,0
3041.5,5055.3,2403.3,0.85,28,0
3041.5,5055.3,2445.3,0.65,28,0
2932.2,5011.1,2602.15,0.91,8,0
2994.25,5003,2470.76,0.86,77,0
2941.8,5057.9,2395,1.47,22,0
2941.8,5057.9,2401,1.28,22,0
2941.8,5057.9,2413,1.27,22,0
2941.8,5057.9,2431,1.2,22,0
2941.8,5057.9,2425,1.44,22,0
2941.8,5057.9,2428,1.21,22,0
2963.37,5003,2433.95,0.89,77,0
2959.51,5003,2429.35,1.21,77,0
2971.73,5003,2443.91,0.89,77,0
2981.37,5003,2455.4,0.88,77,0
2953.41,5003,2422.08,1.37,77,0
2961.44,5003,2431.65,1.21,77,0
2967.87,5003,2439.31,0.83,77,0
2979.44,5003,2453.1,0.88,77,0
3041.5,5055.3,2400.3,0.85,28,0
3041.5,5055.3,2406.3,0.75,28,0
3041.5,5055.3,2448.3,0.65,28,0
2932.2,5011.1,2613.9,0.84,8,0
2932.2,5011.1,2604.9,0.91,8,0
2932.2,5011.1,2610.9,0.84,8,0
2992.97,5003,2469.23,0.86,77,0
3005.15,5003,2483.74,0.65,77,0
3009.01,5003,2488.34,0.65,77,0
2760.19,5210.7,2607.72,0.92,54,0
2762.12,5210.7,2605.42,0.92,54,0
2733.4,5272.2,2569.4,0.99,2,0
2734.12,5210.7,2638.78,0.69,54,0
2754.4,5210.7,2614.61,0.81,54,0
2733.4,5272.2,2566.4,0.99,2,0
2733.4,5272.2,2578.4,0.94,2,0
2742.83,5210.7,2628.4,0.79,54,0
2733.4,5272.2,2590.4,0.82,2,0
2735.76,5210.7,2636.83,0.72,54,0
2752.48,5210.7,2616.91,0.81,54,0
2733.4,5272.2,2593.4,0.82,2,0
2733.4,5272.2,2602.4,0.72,2,0
2734.99,5210.7,2637.75,0.69,54,0
2747.98,5210.7,2622.27,0.75,54,0
2733.4,5272.2,2596.4,0.68,2,0
2756.33,5210.7,2612.31,0.76,54,0
2740.91,5210.7,2630.7,0.68,54,0
2750.55,5210.7,2619.21,0.75,54,0
2744.76,5210.7,2626.1,0.79,54,0
2733.4,5272.2,2587.4,0.82,2,0
2733.4,5272.2,2575.4,0.94,2,0
2758.26,5210.7,2610.01,0.76,54,0
2733.4,5272.2,2584.4,0.98,2,0
2737.05,5210.7,2635.29,0.72,54,0
2738.98,5210.7,2633,0.72,54,0
2746.69,5210.7,2623.8,0.75,54,0
2748.94,5210.7,2621.12,0.75,54,0
2733.4,5272.2,2599.4,0.68,2,0
2733.4,5272.2,2572.4,1,2,0
2733.4,5272.2,2581.4,0.98,2,0
2941.8,5057.9,2377,1.65,22,0
2845.2,5061.9,2458.2,0.97,9,0
2941.8,5057.9,2383,1.7,22,0
2941.8,5057.9,2368,1.81,22,0
2845.2,5061.9,2461.2,0.97,9,0
2941.8,5057.9,2374,1.86,22,0
2941.8,5057.9,2371,1.86,22,0
2941.8,5057.9,2380,1.65,22,0
2950.51,5003,2418.63,1.46,77,0
2733.4,5272.2,2470.4,0.73,2,0
2750.3,5363.2,2567.9,0.68,53,0
2750.3,5363.2,2570.9,0.68,53,0
2733.4,5272.2,2461.4,0.73,2,0
2733.4,5272.2,2449.4,0.71,2,0
2733.4,5272.2,2446.4,0.71,2,0
2733.4,5272.2,2458.4,0.63,2,0
2733.4,5272.2,2464.4,0.73,2,0
2733.4,5272.2,2440.4,0.58,2,0
2733.4,5272.2,2443.4,0.58,2,0
2733.4,5272.2,2467.4,0.72,2,0
2733.4,5272.2,2452.4,0.7,2,0
2733.4,5272.2,2455.4,0.63,2,0
2847.8,5031,2550.9,0.73,46,0
2847.8,5031,2538.9,0.73,46,0
2847.8,5031,2559.9,0.67,46,0
2847.8,5031,2541.9,0.73,46,0
2847.8,5031,2553.9,0.66,46,0
2847.8,5031,2547.9,0.73,46,0
2847.8,5031,2544.9,0.73,46,0
2847.8,5031,2562.9,0.68,46,0
2847.8,5031,2565.9,0.68,46,0
2847.8,5031,2556.9,0.66,46,0
3041.5,5055.3,2397.3,0.86,28,0
3041.5,5055.3,2394.3,0.86,28,0
2847.6,5461.4,2352.4,0.78,33,0
2847.6,5461.4,2349.4,0.78,33,0
2912.82,5407.9,2275.73,1.1,0,0
2910.9,5407.9,2273.44,1.1,0,0
2748.3,5459.1,2580.4,0.64,61,0
2748.3,5459.1,2565.4,0.59,61,0
2748.3,5459.1,2568.4,0.69,61,0
2748.3,5459.1,2586.4,0.71,61,0
2748.3,5459.1,2592.4,0.84,61,0
2748.3,5459.1,2577.4,0.64,61,0
2748.3,5459.1,2610.4,0.85,61,0
2748.3,5459.1,2616.4,0.82,61,0
2748.3,5459.1,2595.4,0.84,61,0
2748.3,5459.1,2574.4,0.6,61,0
2748.3,5459.1,2607.4,0.85,61,0
2748.3,5459.1,2601.4,0.85,61,0
2748.3,5459.1,2589.4,0.71,61,0
2748.3,5459.1,2598.4,0.85,61,0
2748.3,5459.1,2604.4,0.82,61,0
2748.3,5459.1,2583.4,0.71,61,0
2748.3,5459.1,2571.4,0.69,61,0
2748.3,5459.1,2613.4,0.82,61,0
2748.3,5459.1,2538.4,0.42,61,0
2748.3,5459.1,2529.4,0.49,61,0
2748.3,5459.1,2535.4,0.52,61,0
2748.3,5459.1,2553.4,0.39,61,0
2748.3,5459.1,2550.4,0.46,61,0
2748.3,5459.1,2559.4,0.57,61,0
2748.3,5459.1,2532.4,0.52,61,0
2748.3,5459.1,2547.4,0.46,61,0
2748.3,5459.1,2544.4,0.42,61,0
2748.3,5459.1,2562.4,0.59,61,0
2748.3,5459.1,2556.4,0.39,61,0
2748.3,5459.1,2541.4,0.42,61,0
2748.3,5459.1,2526.4,0.58,61,0
3077.25,5513.6,2297.63,0.67,56,0
3041.5,5055.3,2382.3,0.69,28,0
3041.5,5055.3,2388.3,0.73,28,0
3041.5,5055.3,2385.3,0.73,28,0
3041.5,5055.3,2391.3,0.78,28,0
2951.69,5106,2326.68,1.23,8,0
3041.5,5055.3,2379.3,0.69,28,0
3041.5,5055.3,2370.3,0.88,28,0
3041.5,5055.3,2373.3,0.88,28,0
3041.5,5055.3,2367.3,0.77,28,0
3080.85,5513.6,2293.34,0.67,56,0
3082.5,5513.6,2291.37,0.68,56,0
3081.79,5513.6,2292.21,0.68,56,0
3088.88,5513.6,2283.77,0.5,56,0
3090.81,5513.6,2281.47,0.5,56,0
3083.72,5513.6,2289.91,0.68,56,0
3085.23,5513.6,2288.11,0.65,56,0
3079.18,5513.6,2295.33,0.67,56,0
3092.74,5513.6,2279.17,0.65,56,0
3086.95,5513.6,2286.07,0.65,56,0
2733.4,5272.2,2437.4,0.61,2,0
2733.4,5272.2,2434.4,0.69,2,0
2949.68,5106,2324.45,1.78,8,0
2946.66,5003,2414.03,1.23,77,0
2847.8,5031,2523.9,0.86,46,0
